Date,CAN_05BB001
8/1/03,2164.78496
8/2/03,2178.910854
8/3/03,2118.876007
8/4/03,2019.995154
8/5/03,1931.708653
8/6/03,1892.862512
8/7/03,1882.268159
8/8/03,1892.862512
8/9/03,1846.953559
8/10/03,1825.764853
8/11/03,1846.953559
8/12/03,1776.324359
8/13/03,1666.849152
8/14/03,1582.094058
8/15/03,1532.653699
8/16/03,1529.122158
8/17/03,1606.814305
8/18/03,1645.660311
8/19/03,1709.226699
8/20/03,1691.569399
8/21/03,1596.219952
8/22/03,1553.842405
8/23/03,1532.653699
8/24/03,1454.961552
8/25/03,1341.954804
8/26/03,1260.731251
8/27/03,1320.766098
8/28/03,1356.080698
8/29/03,1278.388551
8/30/03,1236.011004
8/31/03,1214.822298
9/1/03,1211.290757
9/2/03,1197.164998
9/3/03,1183.039104
9/4/03,1204.22781
9/5/03,1236.011004
9/6/03,1236.011004
9/7/03,1239.54241
9/8/03,1260.731251
9/9/03,1401.989652
9/10/03,1313.703151
9/11/03,1190.102051
9/12/03,1183.039104
9/13/03,1084.15825
9/14/03,1009.997577
9/15/03,995.8717502
9/16/03,1013.52905
9/17/03,978.2144501
9/18/03,932.3054296
9/19/03,900.5223029
9/20/03,896.9908295
9/21/03,865.2077028
9/22/03,836.9560497
9/23/03,840.4874558
9/24/03,854.6133497
9/25/03,829.8931027
9/26/03,812.2358026
9/27/03,791.0470291
9/28/03,780.452676
9/29/03,773.389729
9/30/03,762.795376
10/1/03,748.6695494
10/2/03,734.5436555
10/3/03,723.9493024
10/4/03,716.8863554
10/5/03,709.8234758
10/6/03,702.7605288
10/7/03,699.2290553
10/8/03,706.2920023
10/9/03,720.4178289
10/10/03,709.8234758
10/11/03,688.6347022
10/12/03,674.5088757
10/13/03,670.9774022
10/14/03,660.3830491
10/15/03,639.1942756
10/16/03,628.5998551
10/17/03,713.3549493
10/18/03,1098.284077
10/19/03,1080.626777
10/20/03,1031.18635
10/21/03,1511.464858
10/22/03,2662.720903
10/23/03,2701.566909
10/24/03,2461.42752
10/25/03,2051.778213
10/26/03,1797.5132
10/27/03,1631.534552
10/28/03,1522.059211
10/29/03,1419.646952
10/30/03,1190.102051
10/31/03,935.8369031
11/1/03,1013.52905
11/2/03,999.4031563
11/3/03,896.9908295
11/4/03,748.6695494
11/5/03,639.1942756
11/6/03,579.1594284
11/7/03,565.0336018
11/8/03,582.6909019
11/9/03,639.1942756
11/10/03,791.0470291
11/11/03,847.5504028
11/12/03,808.7043292
11/13/03,773.389729
11/14/03,745.1380759
11/15/03,731.0122493
11/16/03,783.9841495
11/17/03,801.6414496
11/18/03,783.9841495
11/19/03,748.6695494
11/20/03,670.9774022
11/21/03,614.4740285
11/22/03,515.5931752
11/23/03,473.2156281
11/24/03,603.8796754
11/25/03,618.005502
11/26/03,625.068449
11/27/03,618.005502
11/28/03,635.6628021
11/29/03,625.068449
11/30/03,582.6909019
12/1/03,554.4392151
12/2/03,504.9987884
12/3/03,550.9077753
12/4/03,589.7538489
12/5/03,572.0965488
12/6/03,575.6279549
12/7/03,579.1594284
12/8/03,550.9077753
12/9/03,547.3763018
12/10/03,529.7190017
12/11/03,476.7471016
12/12/03,437.901028
12/13/03,462.621275
12/14/03,494.4044016
12/15/03,494.4044016
12/16/03,494.4044016
12/17/03,483.8100148
12/18/03,480.278575
12/19/03,466.1527148
12/20/03,448.4954147
12/21/03,434.3695882
12/22/03,420.2437279
12/23/03,395.5235146
12/24/03,395.5235146
12/25/03,413.1808146
12/26/03,402.5864278
12/27/03,360.2089144
12/28/03,312.5342245
12/29/03,324.1880398
12/30/03,330.1915245
12/31/03,336.1950093
1/1/04,336.5481297
1/2/04,342.9047685
1/3/04,341.8453399
1/4/04,316.4188184
1/5/04,306.8838602
1/6/04,310.4153337
1/7/04,318.5377092
1/8/04,334.7823929
1/9/04,353.1460012
1/10/04,363.7403879
1/11/04,374.3347747
1/12/04,370.8033012
1/13/04,370.8033012
1/14/04,367.2718277
1/15/04,352.7928471
1/16/04,337.6075919
1/17/04,334.4292725
1/18/04,340.0796032
1/19/04,332.6635358
1/20/04,317.1250929
1/21/04,302.2929918
1/22/04,306.8838602
1/23/04,313.240499
1/24/04,305.8244316
1/25/04,289.5797142
1/26/04,275.4538876
1/27/04,282.5168009
1/28/04,289.5797142
1/29/04,296.6426275
1/30/04,316.7719725
1/31/04,330.544645
2/1/04,339.0201746
2/2/04,330.1915245
2/3/04,321.0097204
2/4/04,331.9572276
2/5/04,340.0796032
2/6/04,328.4257878
2/7/04,330.544645
2/8/04,335.135547
2/9/04,322.069149
2/10/04,326.6600511
2/11/04,323.4817317
2/12/04,316.4188184
2/13/04,324.5411602
2/14/04,319.9502919
2/15/04,347.4956705
2/16/04,360.2089144
2/17/04,346.7893624
2/18/04,344.3173511
2/19/04,334.4292725
2/20/04,322.4223031
2/21/04,311.8279163
2/22/04,306.1775857
2/23/04,302.6461122
2/24/04,309.002751
2/25/04,305.8244316
2/26/04,307.9433224
2/27/04,306.8838602
2/28/04,302.6461122
2/29/04,299.4677928
3/1/04,299.4677928
3/2/04,292.4048795
3/3/04,281.1042183
3/4/04,294.5237703
3/5/04,290.9922969
3/6/04,288.5202856
3/7/04,287.8139775
3/8/04,292.0517591
3/9/04,295.936353
3/10/04,290.6391428
3/11/04,295.936353
3/12/04,304.411849
3/13/04,300.8804091
3/14/04,293.1111877
3/15/04,288.8734397
3/16/04,290.9922969
3/17/04,292.7580336
3/18/04,292.7580336
3/19/04,290.2860224
3/20/04,282.1636468
3/21/04,286.4013948
3/22/04,302.6461122
3/23/04,304.765003
3/24/04,305.1181571
3/25/04,302.9992663
3/26/04,301.2335296
3/27/04,299.4677928
3/28/04,298.4083642
3/29/04,302.9992663
3/30/04,311.4747622
3/31/04,343.2579225
4/1/04,337.9607123
4/2/04,319.5971378
4/3/04,317.1250929
4/4/04,330.1915245
4/5/04,332.3103817
4/6/04,334.7823929
4/7/04,346.4362419
4/8/04,353.1460012
4/9/04,353.1460012
4/10/04,349.2614073
4/11/04,356.6774746
4/12/04,381.397688
4/13/04,409.6493748
4/14/04,441.4325014
4/15/04,459.0898015
4/16/04,448.4954147
4/17/04,434.3695882
4/18/04,427.3066749
4/19/04,420.2437279
4/20/04,416.7122881
4/21/04,413.1808146
4/22/04,420.2437279
4/23/04,434.3695882
4/24/04,455.558328
4/25/04,448.4954147
4/26/04,459.0898015
4/27/04,543.8448283
4/28/04,625.068449
4/29/04,625.068449
4/30/04,632.1313286
5/1/04,692.1661757
5/2/04,851.0818762
5/3/04,985.2773297
5/4/04,1059.438003
5/5/04,1158.318857
5/6/04,1084.15825
5/7/04,1002.93463
5/8/04,971.1515032
5/9/04,1059.438003
5/10/04,1091.22113
5/11/04,1055.90653
5/12/04,995.8717502
5/13/04,928.7739561
5/14/04,882.8650029
5/15/04,854.6133497
5/16/04,854.6133497
5/17/04,893.459356
5/18/04,1017.060456
5/19/04,1228.948057
5/20/04,1564.436758
5/21/04,1801.044606
5/22/04,1680.974912
5/23/04,1514.996399
5/24/04,1377.269404
5/25/04,1288.982904
5/26/04,1260.731251
5/27/04,1324.297504
5/28/04,1380.800811
5/29/04,1514.996399
5/30/04,1504.401911
5/31/04,1476.150258
6/1/04,1451.430011
6/2/04,1462.024499
6/3/04,1529.122158
6/4/04,1974.0862
6/5/04,2758.070215
6/6/04,3813.976812
6/7/04,4096.493613
6/8/04,3849.291413
6/9/04,3566.774612
6/10/04,3743.347612
6/11/04,5120.617017
6/12/04,5720.965219
6/13/04,5473.763018
6/14/04,4979.358616
6/15/04,4131.808213
6/16/04,3492.614005
6/17/04,3245.411804
6/18/04,3160.65671
6/19/04,3231.285911
6/20/04,3503.208224
6/21/04,4096.493613
6/22/04,4555.583415
6/23/04,5120.617017
6/24/04,5403.133818
6/25/04,5191.246217
6/26/04,5085.302417
6/27/04,4838.100216
6/28/04,4414.325014
6/29/04,4379.010414
6/30/04,4626.212615
7/1/04,5191.246217
7/2/04,5155.931617
7/3/04,5191.246217
7/4/04,5261.875417
7/5/04,5014.673216
7/6/04,4379.010414
7/7/04,4202.437414
7/8/04,3884.606013
7/9/04,3411.390317
7/10/04,3037.05561
7/11/04,2973.489222
7/12/04,2959.363597
7/13/04,2694.504097
7/14/04,2648.595009
7/15/04,2712.161397
7/16/04,2811.042115
7/17/04,2927.580403
7/18/04,3051.181504
7/19/04,3146.530816
7/20/04,3344.292523
7/21/04,3181.845416
7/22/04,2814.573521
7/23/04,2577.965808
7/24/04,2447.301896
7/25/04,2401.392808
7/26/04,2419.050108
7/27/04,2309.574901
7/28/04,2111.81306
7/29/04,1998.806313
7/30/04,1995.274907
7/31/04,2044.715401
8/1/04,1970.554659
8/2/04,1896.394053
8/3/04,1878.736753
8/4/04,1882.268159
8/5/04,1938.7716
8/6/04,1942.303006
8/7/04,1914.051353
8/8/04,1896.394053
8/9/04,1822.233312
8/10/04,1733.946812
8/11/04,1673.912099
8/12/04,1656.254799
8/13/04,1670.380559
8/14/04,1716.289512
8/15/04,1793.981659
8/16/04,1885.7997
8/17/04,1949.365953
8/18/04,1974.0862
8/19/04,1921.1143
8/20/04,1889.331106
8/21/04,1832.8278
8/22/04,2415.518702
8/23/04,2606.217596
8/24/04,2479.08482
8/25/04,2577.965808
8/26/04,2344.889502
8/27/04,2323.700795
8/28/04,2306.043495
8/29/04,2309.574901
8/30/04,2327.232201
8/31/04,2373.14102
9/1/04,2274.260301
9/2/04,2270.728895
9/3/04,2168.316501
9/4/04,2041.18386
9/5/04,2012.932207
9/6/04,1864.610859
9/7/04,1726.884
9/8/04,1599.751358
9/9/04,1578.562652
9/10/04,1603.282899
9/11/04,1642.128905
9/12/04,1903.457
9/13/04,1797.5132
9/14/04,1670.380559
9/15/04,1571.499705
9/16/04,1497.339099
9/17/04,1454.961552
9/18/04,1447.898605
9/19/04,1500.870505
9/20/04,1405.521058
9/21/04,1324.297504
9/22/04,1288.982904
9/23/04,1296.045851
9/24/04,1253.668304
9/25/04,1214.822298
9/26/04,1190.102051
9/27/04,1175.976157
9/28/04,1154.787451
9/29/04,1154.787451
9/30/04,1218.353704
10/1/04,1161.850398
10/2/04,1123.004257
10/3/04,1091.22113
10/4/04,1059.438003
10/5/04,1034.717756
10/6/04,1017.060456
10/7/04,1059.438003
10/8/04,1027.654877
10/9/04,1009.997577
10/10/04,1024.123403
10/11/04,985.2773297
10/12/04,953.4942031
10/13/04,932.3054296
10/14/04,939.3683765
10/15/04,1137.130151
10/16/04,1119.472851
10/17/04,1087.689657
10/18/04,1059.438003
10/19/04,1027.654877
10/20/04,988.8088032
10/21/04,981.7458563
10/22/04,957.0256766
10/23/04,946.4312561
10/24/04,914.6481295
10/25/04,875.8020559
10/26/04,865.2077028
10/27/04,783.9841495
10/28/04,794.5785026
10/29/04,836.9560497
10/30/04,801.6414496
10/31/04,776.9212025
11/1/04,723.9493024
11/2/04,773.389729
11/3/04,745.1380759
11/4/04,748.6695494
11/5/04,738.0751289
11/6/04,783.9841495
11/7/04,766.3268494
11/8/04,745.1380759
11/9/04,745.1380759
11/10/04,734.5436555
11/11/04,688.6347022
11/12/04,607.4111489
11/13/04,628.5998551
11/14/04,646.2571552
11/15/04,685.1032288
11/16/04,699.2290553
11/17/04,660.3830491
11/18/04,596.8167285
11/19/04,589.7538489
11/20/04,579.1594284
11/21/04,557.9706886
11/22/04,536.781915
11/23/04,515.5931752
11/24/04,490.8729281
11/25/04,593.285255
11/26/04,515.5931752
11/27/04,462.621275
11/28/04,441.4325014
11/29/04,388.4606013
11/30/04,402.5864278
12/1/04,423.7752014
12/2/04,462.621275
12/3/04,533.2504752
12/4/04,554.4392151
12/5/04,536.781915
12/6/04,483.8100148
12/7/04,469.6841883
12/8/04,480.278575
12/9/04,494.4044016
12/10/04,515.5931752
12/11/04,557.9706886
12/12/04,483.8100148
12/13/04,409.6493748
12/14/04,480.278575
12/15/04,550.9077753
12/16/04,504.9987884
12/17/04,501.4673149
12/18/04,480.278575
12/19/04,494.4044016
12/20/04,490.8729281
12/21/04,455.558328
12/22/04,409.6493748
12/23/04,360.2089144
12/24/04,367.2718277
12/25/04,416.7122881
12/26/04,427.3066749
12/27/04,406.1179013
12/28/04,391.9920747
12/29/04,377.8662145
12/30/04,363.7403879
12/31/04,356.6774746
1/1/05,360.2089144
1/2/05,377.8662145
1/3/05,349.6145277
1/4/05,335.8418552
1/5/05,327.3663592
1/6/05,337.2544378
1/7/05,356.6774746
1/8/05,353.1460012
1/9/05,353.1460012
1/10/05,349.9676818
1/11/05,344.3173511
1/12/05,343.2579225
1/13/05,333.3698103
1/14/05,326.306897
1/15/05,329.4852164
1/16/05,336.5481297
1/17/05,346.7893624
1/18/05,356.6774746
1/19/05,370.8033012
1/20/05,384.9291278
1/21/05,388.4606013
1/22/05,377.8662145
1/23/05,384.9291278
1/24/05,399.054988
1/25/05,399.054988
1/26/05,402.5864278
1/27/05,409.6493748
1/28/05,413.1808146
1/29/05,409.6493748
1/30/05,409.6493748
1/31/05,406.1179013
2/1/05,402.5864278
2/2/05,409.6493748
2/3/05,406.1179013
2/4/05,399.054988
2/5/05,370.8033012
2/6/05,351.7334185
2/7/05,335.8418552
2/8/05,328.4257878
2/9/05,340.7858776
2/10/05,360.2089144
2/11/05,370.8033012
2/12/05,360.2089144
2/13/05,377.8662145
2/14/05,356.6774746
2/15/05,325.9537429
2/16/05,316.7719725
2/17/05,323.1285776
2/18/05,326.6600511
2/19/05,327.0132051
2/20/05,327.3663592
2/21/05,332.6635358
2/22/05,330.544645
2/23/05,337.6075919
2/24/05,337.9607123
2/25/05,332.6635358
2/26/05,332.6635358
2/27/05,322.4223031
2/28/05,319.2439837
3/1/05,325.6006225
3/2/05,323.1285776
3/3/05,322.4223031
3/4/05,318.5377092
3/5/05,322.7754572
3/6/05,329.8383705
3/7/05,326.306897
3/8/05,318.8908296
3/9/05,329.8383705
3/10/05,329.8383705
3/11/05,332.3103817
3/12/05,335.4887011
3/13/05,332.3103817
3/14/05,329.4852164
3/15/05,327.7194796
3/16/05,326.306897
3/17/05,324.1880398
3/18/05,314.2999276
3/19/05,303.7055745
3/20/05,321.3628745
3/21/05,332.6635358
3/22/05,319.5971378
3/23/05,304.411849
3/24/05,298.0552102
3/25/05,316.4188184
3/26/05,310.7684877
3/27/05,311.1216418
3/28/05,314.6530816
3/29/05,313.5936531
3/30/05,311.8279163
3/31/05,306.5307398
4/1/05,309.7090592
4/2/05,311.8279163
4/3/05,306.5307398
4/4/05,309.3559051
4/5/05,312.5342245
4/6/05,311.4747622
4/7/05,318.1845551
4/8/05,343.2579225
4/9/05,344.3173511
4/10/05,334.7823929
4/11/05,335.135547
4/12/05,332.3103817
4/13/05,325.9537429
4/14/05,322.7754572
4/15/05,318.1845551
4/16/05,322.069149
4/17/05,344.6705052
4/18/05,341.4921858
4/19/05,337.2544378
4/20/05,349.9676818
4/21/05,377.8662145
4/22/05,427.3066749
4/23/05,519.124615
4/24/05,653.3201021
4/25/05,787.5155556
4/26/05,1017.060456
4/27/05,1119.472851
4/28/05,1045.312177
4/29/05,921.7110765
4/30/05,851.0818762
5/1/05,794.5785026
5/2/05,741.6066024
5/3/05,738.0751289
5/4/05,752.2009555
5/5/05,791.0470291
5/6/05,900.5223029
5/7/05,1041.780703
5/8/05,1211.290757
5/9/05,1359.612104
5/10/05,1370.206458
5/11/05,1292.51431
5/12/05,1317.234557
5/13/05,1511.464858
5/14/05,1889.331106
5/15/05,2433.176002
5/16/05,2856.951203
5/17/05,3672.718412
5/18/05,3637.403812
5/19/05,3185.376823
5/20/05,2779.258921
5/21/05,2440.238814
5/22/05,2175.379313
5/23/05,1998.806313
5/24/05,1815.1705
5/25/05,1698.632212
5/26/05,1677.443505
5/27/05,1864.610859
5/28/05,2263.665813
5/29/05,2814.573521
5/30/05,3266.600511
5/31/05,3672.718412
6/1/05,3919.920613
6/2/05,3884.606013
6/3/05,4096.493613
6/4/05,4273.066614
6/5/05,4555.583415
6/6/05,4626.212615
6/7/05,4590.898015
6/8/05,4167.122814
6/9/05,3778.662212
6/10/05,3531.460012
6/11/05,3496.145411
6/12/05,3450.236323
6/13/05,3446.704917
6/14/05,3319.572411
6/15/05,3022.929716
6/16/05,2722.755615
6/17/05,2676.846796
6/18/05,4732.156415
6/19/05,5014.673216
6/20/05,4908.729416
6/21/05,5085.302417
6/22/05,5650.336018
6/23/05,5897.538219
6/24/05,4979.358616
6/25/05,4343.695814
6/26/05,4096.493613
6/27/05,3813.976812
6/28/05,4025.864413
6/29/05,4273.066614
6/30/05,4308.381214
7/1/05,4484.954215
7/2/05,4308.381214
7/3/05,3884.606013
7/4/05,3474.956705
7/5/05,3270.131917
7/6/05,3566.774612
7/7/05,4096.493613
7/8/05,3708.033012
7/9/05,3520.865524
7/10/05,3273.663323
7/11/05,2938.174622
7/12/05,2772.196109
7/13/05,2800.447897
7/14/05,2800.447897
7/15/05,2655.657821
7/16/05,2698.035503
7/17/05,2948.76911
7/18/05,2888.734397
7/19/05,3167.719523
7/20/05,3107.68481
7/21/05,2807.510709
7/22/05,2652.126415
7/23/05,2938.174622
7/24/05,3093.558916
7/25/05,2807.510709
7/26/05,2510.868014
7/27/05,2298.980414
7/28/05,2203.631101
7/29/05,2238.945701
7/30/05,2267.19722
7/31/05,2228.351213
8/1/05,2231.882754
8/2/05,2249.540054
8/3/05,2097.687301
8/4/05,1931.708653
8/5/05,1815.1705
8/6/05,1786.918712
8/7/05,1793.981659
8/8/05,1811.638959
8/9/05,1758.667059
8/10/05,1698.632212
8/11/05,1709.226699
8/12/05,1610.345711
8/13/05,1514.996399
8/14/05,1426.709899
8/15/05,1423.178358
8/16/05,1469.087311
8/17/05,1917.582759
8/18/05,2034.120913
8/19/05,1744.5413
8/20/05,1592.688411
8/21/05,1525.590752
8/22/05,1539.716511
8/23/05,1688.037859
8/24/05,1839.890612
8/25/05,1620.940199
8/26/05,1539.716511
8/27/05,1500.870505
8/28/05,1469.087311
8/29/05,1483.213205
8/30/05,1522.059211
8/31/05,1412.584005
9/1/05,1334.891857
9/2/05,1292.51431
9/3/05,1416.115411
9/4/05,1373.737998
9/5/05,1327.82891
9/6/05,1253.668304
9/7/05,1186.57051
9/8/05,1140.661557
9/9/05,1243.073951
9/10/05,1401.989652
9/11/05,1356.080698
9/12/05,1303.108798
9/13/05,1281.919957
9/14/05,1260.731251
9/15/05,1303.108798
9/16/05,1366.675051
9/17/05,1320.766098
9/18/05,1267.794198
9/19/05,1225.416651
9/20/05,1250.136898
9/21/05,1221.88511
9/22/05,1190.102051
9/23/05,1168.91321
9/24/05,1133.59861
9/25/05,1101.815551
9/26/05,1073.56383
9/27/05,1098.284077
9/28/05,1091.22113
9/29/05,1130.067204
9/30/05,1755.135653
10/1/05,1857.547912
10/2/05,1705.695159
10/3/05,1553.842405
10/4/05,1447.898605
10/5/05,1359.612104
10/6/05,1296.045851
10/7/05,1260.731251
10/8/05,1232.479598
10/9/05,1179.507698
10/10/05,1133.59861
10/11/05,1115.941377
10/12/05,1098.284077
10/13/05,1084.15825
10/14/05,1073.56383
10/15/05,1048.84365
10/16/05,1038.24923
10/17/05,1115.941377
10/18/05,1175.976157
10/19/05,1112.409904
10/20/05,1098.284077
10/21/05,1048.84365
10/22/05,1017.060456
10/23/05,1002.93463
10/24/05,985.2773297
10/25/05,974.6829766
10/26/05,974.6829766
10/27/05,971.1515032
10/28/05,957.0256766
10/29/05,935.8369031
10/30/05,932.3054296
10/31/05,914.6481295
11/1/05,914.6481295
11/2/05,914.6481295
11/3/05,879.3335294
11/4/05,865.2077028
11/5/05,840.4874558
11/6/05,822.8301557
11/7/05,798.1099761
11/8/05,791.0470291
11/9/05,783.9841495
11/10/05,780.452676
11/11/05,766.3268494
11/12/05,748.6695494
11/13/05,713.3549493
11/14/05,706.2920023
11/15/05,699.2290553
11/16/05,670.9774022
11/17/05,632.1313286
11/18/05,618.005502
11/19/05,600.348202
11/20/05,582.6909019
11/21/05,565.0336018
11/22/05,547.3763018
11/23/05,533.2504752
11/24/05,519.124615
11/25/05,490.8729281
11/26/05,476.7471016
11/27/05,462.621275
11/28/05,452.0268882
11/29/05,441.4325014
11/30/05,427.3066749
12/1/05,395.5235146
12/2/05,374.3347747
12/3/05,399.054988
12/4/05,388.4606013
12/5/05,413.1808146
12/6/05,420.2437279
12/7/05,430.8381147
12/8/05,441.4325014
12/9/05,448.4954147
12/10/05,483.8100148
12/11/05,494.4044016
12/12/05,504.9987884
12/13/05,512.0617017
12/14/05,504.9987884
12/15/05,476.7471016
12/16/05,466.1527148
12/17/05,462.621275
12/18/05,441.4325014
12/19/05,434.3695882
12/20/05,459.0898015
12/21/05,487.3414883
12/22/05,515.5931752
12/23/05,512.0617017
12/24/05,497.9358751
12/25/05,487.3414883
12/26/05,480.278575
12/27/05,469.6841883
12/28/05,459.0898015
12/29/05,452.0268882
12/30/05,448.4954147
12/31/05,448.4954147
1/1/06,448.4954147
1/2/06,448.4954147
1/3/06,448.4954147
1/4/06,452.0268882
1/5/06,448.4954147
1/6/06,452.0268882
1/7/06,452.0268882
1/8/06,452.0268882
1/9/06,444.9639749
1/10/06,444.9639749
1/11/06,448.4954147
1/12/06,441.4325014
1/13/06,444.9639749
1/14/06,441.4325014
1/15/06,434.3695882
1/16/06,413.1808146
1/17/06,430.8381147
1/18/06,430.8381147
1/19/06,420.2437279
1/20/06,402.5864278
1/21/06,406.1179013
1/22/06,395.5235146
1/23/06,420.2437279
1/24/06,413.1808146
1/25/06,395.5235146
1/26/06,399.054988
1/27/06,388.4606013
1/28/06,377.8662145
1/29/06,381.397688
1/30/06,381.397688
1/31/06,377.8662145
2/1/06,374.3347747
2/2/06,367.2718277
2/3/06,363.7403879
2/4/06,367.2718277
2/5/06,363.7403879
2/6/06,331.9572276
2/7/06,334.4292725
2/8/06,353.1460012
2/9/06,338.6670205
2/10/06,298.4083642
2/11/06,297.7020897
2/12/06,317.478247
2/13/06,336.5481297
2/14/06,337.6075919
2/15/06,311.4747622
2/16/06,298.0552102
2/17/06,276.8664703
2/18/06,276.5133162
2/19/06,296.9957816
2/20/06,311.8279163
2/21/06,318.5377092
2/22/06,323.1285776
2/23/06,321.0097204
2/24/06,314.6530816
2/25/06,302.9992663
2/26/06,321.7159949
2/27/06,330.1915245
2/28/06,333.3698103
3/1/06,330.897799
3/2/06,327.7194796
3/3/06,333.3698103
3/4/06,328.7789419
3/5/06,323.8348857
3/6/06,334.7823929
3/7/06,331.2509531
3/8/06,322.069149
3/9/06,317.831401
3/10/06,301.2335296
3/11/06,305.1181571
3/12/06,301.2335296
3/13/06,299.8209469
3/14/06,305.4712775
3/15/06,314.6530816
3/16/06,309.3559051
